Car ID,Date,Company,Model,Engine,Transmission,Body Style,Color,Price
9582,12/10/2022,Volkswagen,GTI,Overhead Camshaft,Manual,SUV,Pale White,28000
9583,12/10/2022,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,SUV,Black,19200
9584,12/10/2022,Oldsmobile,Intrigue,Overhead Camshaft,Manual,SUV,Pale White,37500
9585,12/10/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,21000
9586,12/10/2022,Ford,Ranger,Overhead Camshaft,Manual,SUV,Black,25000
9587,12/10/2022,Toyota,Avalon,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,18000
9588,12/10/2022,Volvo,S80,Overhead Camshaft,Manual,Sedan,Pale White,21100
9589,12/10/2022,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,SUV,Black,27000
9590,12/10/2022,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Black,85000
9591,12/10/2022,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,SUV,Black,22500
9592,12/10/2022,Dodge,Durango,Overhead Camshaft,Manual,SUV,Pale White,27000
9593,12/10/2022,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,SUV,Black,22000
9594,12/10/2022,Toyota,Corolla,Overhead Camshaft,Manual,Passenger,Pale White,22000
9595,12/10/2022,Chevrolet,Malibu,Overhead Camshaft,Manual,SUV,Pale White,24000
9596,12/10/2022,Volvo,S40,Overhead Camshaft,Manual,Sedan,Pale White,17000
9597,12/10/2022,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,SUV,Black,22000
9598,12/10/2022,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,28000
9599,12/10/2022,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Pale White,13000
9600,12/10/2022,Oldsmobile,Intrigue,Overhead Camshaft,Manual,SUV,Pale White,25000
9601,12/10/2022,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,19500
9602,12/10/2022,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,19000
9603,12/10/2022,Oldsmobile,Bravada,Overhead Camshaft,Manual,Hatchback,Pale White,34000
9604,12/10/2022,Chevrolet,Malibu,Overhead Camshaft,Manual,Hardtop,Pale White,14000
9605,12/10/2022,Nissan,Quest,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,32000
9606,12/10/2022,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,42000
9607,12/10/2022,Volkswagen,Cabrio,Overhead Camshaft,Manual,Sedan,Pale White,25000
9608,12/10/2022,Ford,Taurus,Overhead Camshaft,Manual,SUV,Pale White,22100
9609,12/10/2022,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Hardtop,Pale White,17000
9610,12/10/2022,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Black,22500
9611,12/10/2022,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,10500
9612,12/10/2022,Acura,TL,Overhead Camshaft,Manual,Hatchback,Pale White,14000
9613,12/10/2022,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
9614,12/10/2022,Nissan,Quest,Overhead Camshaft,Manual,SUV,Black,12000
9615,12/10/2022,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,46000
9616,12/11/2022,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Black,15000
9617,12/11/2022,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,26500
9618,12/11/2022,Nissan,Maxima,Overhead Camshaft,Manual,Sedan,Pale White,29000
9619,12/11/2022,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,16500
9620,12/11/2022,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19250
9621,12/11/2022,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Hatchback,Black,44000
9622,12/11/2022,Oldsmobile,Aurora,Overhead Camshaft,Manual,Passenger,Pale White,71500
9623,12/11/2022,Ford,Mustang,Overhead Camshaft,Manual,Hatchback,Pale White,25100
9624,12/11/2022,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,18000
9625,12/11/2022,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,16000
9626,12/11/2022,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,46000
9627,12/11/2022,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,14000
9628,12/11/2022,Toyota,Sienna,Overhead Camshaft,Manual,Passenger,Black,16000
9629,12/11/2022,Ford,Mustang,Overhead Camshaft,Manual,Hatchback,Black,22000
9630,12/11/2022,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,41000
9631,12/11/2022,Jaguar,S-Type,Overhead Camshaft,Manual,Passenger,Pale White,21000
9632,12/11/2022,Mercedes-B,SLK,Overhead Camshaft,Manual,Passenger,Black,26000
9633,12/11/2022,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,9000
9634,12/11/2022,Chevrolet,Prizm,Overhead Camshaft,Manual,Hardtop,Pale White,22001
9635,12/11/2022,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Black,17001
9636,12/11/2022,Cadillac,Seville,Overhead Camshaft,Manual,Hardtop,Black,44001
9637,12/11/2022,Audi,A6,DoubleÂ Overhead Camshaft,Auto,SUV,Black,14001
9638,12/11/2022,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Black,49001
9639,12/11/2022,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,27001
9640,12/11/2022,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,16001
9641,12/11/2022,Chevrolet,Malibu,Overhead Camshaft,Manual,Hardtop,Pale White,57001
9642,12/11/2022,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,26001
9643,12/11/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,9001
9644,12/11/2022,Oldsmobile,Aurora,Overhead Camshaft,Manual,Passenger,Pale White,34001
9645,12/11/2022,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Pale White,19001
9646,12/11/2022,Volkswagen,GTI,Overhead Camshaft,Manual,SUV,Black,25081
9647,12/11/2022,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,25001
9648,12/11/2022,Audi,A6,Overhead Camshaft,Manual,SUV,Pale White,14001
9649,12/11/2022,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,15001
9650,12/11/2022,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,15001
9651,12/11/2022,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31001
9652,12/11/2022,Jeep,Wrangler,Overhead Camshaft,Manual,Hatchback,Pale White,23000
9653,12/11/2022,BMW,528i,DoubleÂ Overhead Camshaft,Auto,SUV,Black,31000
9654,12/11/2022,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,31000
9655,12/11/2022,Dodge,Ram Pickup,Overhead Camshaft,Manual,Hardtop,Black,19000
9656,12/11/2022,Nissan,Pathfinder,Overhead Camshaft,Manual,Hardtop,Pale White,11000
9657,12/11/2022,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,45000
9658,12/11/2022,Audi,A8,Overhead Camshaft,Manual,Passenger,Black,44001
9659,12/11/2022,Volkswagen,Passat,Overhead Camshaft,Manual,Hatchback,Pale White,20001
9660,12/11/2022,Audi,A6,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,42001
9661,12/11/2022,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,12000
9662,12/11/2022,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,22000
9663,12/11/2022,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Black,36100
9664,12/11/2022,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,42000
9665,12/11/2022,Plymouth,Prowler,Overhead Camshaft,Manual,Hatchback,Pale White,16000
9666,12/11/2022,Subaru,Outback,Overhead Camshaft,Manual,SUV,Pale White,49000
9667,12/11/2022,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19000
9668,12/11/2022,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,16000
9669,12/11/2022,Pontiac,Sunfire,Overhead Camshaft,Manual,Sedan,Pale White,43000
9670,12/11/2022,Buick,Century,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,17000
9671,12/11/2022,Volvo,S40,Overhead Camshaft,Manual,Sedan,Pale White,17000
9672,12/11/2022,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,41000
9673,12/11/2022,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,32000
9674,12/11/2022,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,51000
9675,12/11/2022,Plymouth,Neon,Overhead Camshaft,Manual,SUV,Black,29000
9676,12/11/2022,Ford,Focus,Overhead Camshaft,Manual,SUV,Pale White,17000
9677,12/11/2022,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,27000
9678,12/11/2022,Chevrolet,Lumina,Overhead Camshaft,Manual,Passenger,Black,42000
9679,12/11/2022,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,21000
9680,12/11/2022,Jeep,Wrangler,Overhead Camshaft,Manual,Hatchback,Pale White,13000
9681,12/11/2022,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,18500
9682,12/11/2022,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,22000
9683,12/11/2022,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,15000
9684,12/11/2022,Chrysler,Town & Country,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,42001
9685,12/11/2022,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Pale White,24601
9686,12/11/2022,Lexus,GS300,Overhead Camshaft,Manual,Passenger,Black,51501
9687,12/11/2022,Ford,Expedition,Overhead Camshaft,Manual,SUV,Pale White,22001
9688,12/11/2022,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,15000
9689,12/11/2022,Toyota,Celica,Overhead Camshaft,Manual,SUV,Pale White,14000
9690,12/11/2022,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,22000
9691,12/11/2022,Mercedes-B,M-Class,Overhead Camshaft,Manual,Hardtop,Pale White,41800
9692,12/11/2022,Ford,Focus,Overhead Camshaft,Manual,Hardtop,Black,49500
9693,12/11/2022,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,22200
9694,12/11/2022,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,16000
9695,12/11/2022,Toyota,Camry,Overhead Camshaft,Manual,Hatchback,Black,34000
9696,12/11/2022,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,15000
9697,12/11/2022,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,12000
9698,12/11/2022,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,24000
9699,12/11/2022,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,SUV,Black,19500
9700,12/11/2022,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,12000
9701,12/11/2022,Audi,A8,Overhead Camshaft,Manual,Passenger,Pale White,13000
9702,12/11/2022,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,25000
9703,12/11/2022,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,25000
9704,12/11/2022,Mercury,Villager,Overhead Camshaft,Manual,Passenger,Pale White,16000
9705,12/11/2022,Volvo,S70,Overhead Camshaft,Manual,Hardtop,Black,22000
9706,12/12/2022,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31000
9707,12/12/2022,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
9708,12/12/2022,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,25000
9709,12/12/2022,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,16000
9710,12/12/2022,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,29200
9711,12/12/2022,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
9712,12/12/2022,Mercedes-B,M-Class,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,18000
9713,12/12/2022,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,15500
9714,12/12/2022,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45000
9715,12/12/2022,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,41000
9716,12/12/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,13500
9717,12/12/2022,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,17000
9718,12/12/2022,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,46000
9719,12/12/2022,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19400
9720,12/12/2022,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,33000
9721,12/12/2022,Honda,Odyssey,Overhead Camshaft,Manual,Passenger,Pale White,54000
9722,12/12/2022,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,33000
9723,12/12/2022,Ford,Focus,Overhead Camshaft,Manual,Hardtop,Black,49701
9724,12/12/2022,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,27001
9725,12/12/2022,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,41001
9726,12/12/2022,Ford,Expedition,Overhead Camshaft,Manual,SUV,Black,18001
9727,12/12/2022,Dodge,Ram Pickup,Overhead Camshaft,Manual,Hardtop,Pale White,21001
9728,12/12/2022,Lincoln,Continental,Overhead Camshaft,Manual,Passenger,Pale White,82001
9729,12/12/2022,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Hardtop,Pale White,12001
9730,12/12/2022,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,22001
9731,12/12/2022,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,26101
9732,12/12/2022,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Black,15001
9733,12/12/2022,Buick,Park Avenue,Overhead Camshaft,Manual,Hatchback,Pale White,45501
9734,12/12/2022,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,27001
9735,12/12/2022,Ford,Expedition,Overhead Camshaft,Manual,SUV,Pale White,14001
9736,12/12/2022,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,19001
9737,12/12/2022,Subaru,Forester,Overhead Camshaft,Manual,Hardtop,Pale White,26001
9738,12/12/2022,Volkswagen,Beetle,Overhead Camshaft,Manual,Hardtop,Pale White,21001
9739,12/12/2022,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,22501
9740,12/12/2022,Acura,TL,Overhead Camshaft,Manual,Hatchback,Black,21500
9741,12/12/2022,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,42000
9742,12/12/2022,Dodge,Ram Pickup,Overhead Camshaft,Manual,Hardtop,Pale White,21000
9743,12/12/2022,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,15000
9744,12/12/2022,Acura,RL,Overhead Camshaft,Manual,SUV,Pale White,31000
9745,12/12/2022,Cadillac,Seville,Overhead Camshaft,Manual,Hardtop,Pale White,22000
9746,12/12/2022,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,SUV,Black,9001
9747,12/12/2022,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,15000
9748,12/12/2022,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,16000
9749,12/12/2022,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Sedan,Pale White,26000
9750,12/12/2022,Volvo,S80,Overhead Camshaft,Manual,Sedan,Pale White,21000
9751,12/12/2022,Chevrolet,Lumina,Overhead Camshaft,Manual,Passenger,Black,42000
9752,12/12/2022,Mercedes-B,C-Class,Overhead Camshaft,Manual,Hatchback,Pale White,12200
9753,12/12/2022,Mercedes-B,SLK,Overhead Camshaft,Manual,Passenger,Pale White,17000
9754,12/12/2022,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,22000
9755,12/12/2022,Lincoln,Town car,Overhead Camshaft,Manual,Hatchback,Black,17000
9756,12/12/2022,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Hardtop,Pale White,29000
9757,12/12/2022,Lexus,ES300,Overhead Camshaft,Manual,SUV,Black,34001
9758,12/12/2022,Volkswagen,Beetle,Overhead Camshaft,Manual,SUV,Pale White,21001
9759,12/12/2022,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,51001
9760,12/12/2022,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,29001
9761,12/12/2022,Subaru,Forester,Overhead Camshaft,Manual,SUV,Pale White,17001
9762,12/12/2022,Lexus,LS400,Overhead Camshaft,Manual,Sedan,Black,69001
9763,12/12/2022,Volkswagen,Golf,Overhead Camshaft,Manual,SUV,Pale White,17001
9764,12/12/2022,Honda,Passport,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26501
9765,12/12/2022,Volkswagen,Beetle,Overhead Camshaft,Manual,SUV,Pale White,21001
9766,12/12/2022,Jaguar,S-Type,Overhead Camshaft,Manual,Passenger,Pale White,21001
9767,12/12/2022,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Sedan,Pale White,21001
9768,12/12/2022,Nissan,Xterra,Overhead Camshaft,Manual,Passenger,Pale White,31000
9769,12/12/2022,Ford,Expedition,Overhead Camshaft,Manual,SUV,Black,18800
9770,12/12/2022,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
9771,12/12/2022,Ford,Mustang,Overhead Camshaft,Manual,Hatchback,Pale White,43000
9772,12/12/2022,Mercury,Cougar,Overhead Camshaft,Manual,Hatchback,Pale White,22500
9773,12/12/2022,Mercedes-B,SLK,Overhead Camshaft,Manual,Passenger,Pale White,17000
9774,12/12/2022,Toyota,Land Cruiser,Overhead Camshaft,Manual,SUV,Pale White,27000
9775,12/12/2022,Mercedes-B,SLK,Overhead Camshaft,Manual,Passenger,Black,26000
9776,12/12/2022,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,33000
9777,12/12/2022,Volkswagen,Passat,Overhead Camshaft,Manual,Hatchback,Pale White,27000
9778,12/12/2022,Audi,A6,DoubleÂ Overhead Camshaft,Auto,SUV,Black,14000
9779,12/12/2022,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,16000
9780,12/12/2022,BMW,528i,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,62000
9781,12/12/2022,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,41000
9782,12/12/2022,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Black,18500
9783,12/12/2022,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,14200
9784,12/12/2022,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,25000
9785,12/12/2022,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,53000
9786,12/12/2022,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,23000
9787,12/12/2022,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,29000
9788,12/12/2022,Chevrolet,Corvette,Overhead Camshaft,Manual,SUV,Pale White,22000
9789,12/12/2022,Cadillac,Escalade,Overhead Camshaft,Manual,Sedan,Black,34000
9790,12/12/2022,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,26000
9791,12/13/2022,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,53250
9792,12/13/2022,Nissan,Quest,Overhead Camshaft,Manual,SUV,Black,12500
9793,12/13/2022,Dodge,Stratus,Overhead Camshaft,Manual,Hatchback,Pale White,25000
9794,12/13/2022,Toyota,Camry,Overhead Camshaft,Manual,Hatchback,Black,34000
9795,12/13/2022,Mercury,Villager,Overhead Camshaft,Manual,Passenger,Pale White,14000
9796,12/13/2022,Chevrolet,Metro,Overhead Camshaft,Manual,Passenger,Pale White,13000
9797,12/13/2022,Saab,5-Sep,Overhead Camshaft,Manual,Hatchback,Pale White,28000
9798,12/13/2022,Mercedes-B,SLK230,Overhead Camshaft,Manual,Hatchback,Pale White,14000
9799,12/13/2022,Nissan,Xterra,Overhead Camshaft,Manual,Passenger,Pale White,31000
9800,12/13/2022,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,33001
9801,12/13/2022,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,SUV,Black,19101
9802,12/13/2022,Lincoln,Continental,Overhead Camshaft,Manual,Passenger,Black,42001
9803,12/13/2022,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21001
9804,12/13/2022,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,22101
9805,12/13/2022,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Hardtop,Pale White,26001
9806,12/13/2022,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Black,15001
9807,12/13/2022,Mitsubishi,3000GT,Overhead Camshaft,Manual,Sedan,Pale White,24001
9808,12/13/2022,Dodge,Ram Pickup,Overhead Camshaft,Manual,Hardtop,Pale White,25001
9809,12/13/2022,Audi,A6,Overhead Camshaft,Manual,SUV,Black,15000
9810,12/13/2022,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,28000
9811,12/13/2022,Ford,Focus,Overhead Camshaft,Manual,Hardtop,Pale White,24000
9812,12/13/2022,Ford,Mustang,Overhead Camshaft,Manual,Hatchback,Pale White,43000
9813,12/13/2022,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,12000
9814,12/13/2022,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,22000
9815,12/13/2022,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,26000
9816,12/13/2022,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,75000
9817,12/13/2022,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Black,49101
9818,12/13/2022,Dodge,Durango,Overhead Camshaft,Manual,SUV,Pale White,27001
9819,12/13/2022,Toyota,RAV4,Overhead Camshaft,Manual,Hatchback,Pale White,22001
9820,12/13/2022,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,39001
9821,12/13/2022,Ford,Escort,Overhead Camshaft,Manual,Passenger,Black,12501
9822,12/13/2022,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,22001
9823,12/13/2022,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,45001
9824,12/13/2022,Nissan,Maxima,Overhead Camshaft,Manual,Sedan,Pale White,22601
9825,12/13/2022,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45000
9826,12/13/2022,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
9827,12/13/2022,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,35000
9828,12/13/2022,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,20500
9829,12/13/2022,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,28000
9830,12/13/2022,Chrysler,Town & Country,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,42000
9831,12/13/2022,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,39000
9832,12/13/2022,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,13000
9833,12/13/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31000
9834,12/13/2022,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,16000
9835,12/13/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31000
9836,12/14/2022,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,29000
9837,12/14/2022,Lexus,LS400,Overhead Camshaft,Manual,Sedan,Pale White,25000
9838,12/14/2022,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Pale White,29500
9839,12/14/2022,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,12000
9840,12/14/2022,Chevrolet,Prizm,Overhead Camshaft,Manual,Hatchback,Pale White,21500
9841,12/14/2022,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Pale White,19000
9842,12/14/2022,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
9843,12/14/2022,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21500
9844,12/14/2022,Nissan,Frontier,Overhead Camshaft,Manual,Hatchback,Pale White,20000
9845,12/14/2022,Dodge,Ram Pickup,Overhead Camshaft,Manual,Hatchback,Pale White,16000
9846,12/14/2022,Acura,RL,Overhead Camshaft,Manual,SUV,Pale White,17000
