Sales ID,Dealer Name,Dealer Region,Dealer Number
13862,Saab-Belle Dodge,Aurora,60504-7114
13863,Scrivener Performance Engineering,Greenville,38701-8047
13864,Star Enterprises Inc,Pasco,99301-3882
13865,Suburban Ford,Janesville,53546-9427
13866,Buddy Storbeck's Diesel Service Inc,Scottsdale,06457-3834
13867,Tri-State Mack Inc,Scottsdale,85257-3102
13868,Capitol KIA,Middletown,38701-8047
13869,Chrysler of Tri-Cities,Aurora,99301-3882
13870,Chrysler Plymouth,Greenville,53546-9427
13871,Ryder Truck Rental and Leasing,Middletown,06457-3834
13872,Ryder Truck Rental and Leasing,Middletown,06457-3834
13873,Scrivener Performance Engineering,Greenville,38701-8047
13874,Star Enterprises Inc,Pasco,99301-3882
13875,Ryder Truck Rental and Leasing,Middletown,06457-3834
13876,Pars Auto Sales,Greenville,38701-8047
13877,U-Haul CO,Austin,78758-7841
13878,New Castle Ford Lincoln Mercury,Austin,60504-7114
13879,Gartner Buick Hyundai Saab,Greenville,38701-8047
13880,Hatfield Volkswagen,Pasco,99301-3882
13881,Iceberg Rentals,Janesville,53546-9427
13882,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
13883,Motor Vehicle Branch Office,Austin,78758-7841
13884,Nebo Chevrolet,Middletown,06457-3834
13885,Suburban Ford,Janesville,53546-9427
13886,Tri-State Mack Inc,Scottsdale,85257-3102
13887,U-Haul CO,Austin,78758-7841
13888,Progressive Shippers Cooperative Association No,Janesville,53546-9427
13889,Star Enterprises Inc,Aurora,99301-3882
13890,Race Car Help,Austin,78758-7841
13891,Tri-State Mack Inc,Pasco,85257-3102
13892,Tri-State Mack Inc,Scottsdale,85257-3102
13893,U-Haul CO,Austin,78758-7841
13894,Progressive Shippers Cooperative Association No,Janesville,53546-9427
13895,Rabun Used Car Sales,Scottsdale,85257-3102
13896,Race Car Help,Austin,78758-7841
13897,Ryder Truck Rental and Leasing,Middletown,06457-3834
13898,Saab-Belle Dodge,Aurora,60504-7114
13899,Classic Chevy,Pasco,85257-3102
13900,Rabun Used Car Sales,Scottsdale,85257-3102
13901,Diehl Motor CO Inc,Scottsdale,06457-3834
13902,Enterprise Rent A Car,Austin,60504-7114
13903,Gartner Buick Hyundai Saab,Janesville,38701-8047
13904,Hatfield Volkswagen,Scottsdale,99301-3882
13905,Race Car Help,Austin,78758-7841
13906,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
13907,C & M Motors Inc,Aurora,60504-7114
13908,Capitol KIA,Greenville,38701-8047
13909,Chrysler of Tri-Cities,Pasco,99301-3882
13910,Chrysler Plymouth,Janesville,53546-9427
13911,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
13912,Clay Johnson Auto Sales,Austin,78758-7841
13913,Diehl Motor CO Inc,Middletown,06457-3834
13914,New Castle Ford Lincoln Mercury,Aurora,60504-7114
13915,Pars Auto Sales,Greenville,38701-8047
13916,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
13917,Progressive Shippers Cooperative Association No,Janesville,53546-9427
13918,Rabun Used Car Sales,Scottsdale,85257-3102
13919,Race Car Help,Austin,78758-7841
13920,Pars Auto Sales,Janesville,38701-8047
13921,Saab-Belle Dodge,Aurora,60504-7114
13922,Saab-Belle Dodge,Aurora,60504-7114
13923,U-Haul CO,Janesville,78758-7841
13924,Star Enterprises Inc,Pasco,99301-3882
13925,Chrysler of Tri-Cities,Aurora,99301-3882
13926,Tri-State Mack Inc,Scottsdale,85257-3102
13927,U-Haul CO,Austin,78758-7841
13928,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
13929,C & M Motors Inc,Aurora,60504-7114
13930,Scrivener Performance Engineering,Greenville,38701-8047
13931,Star Enterprises Inc,Pasco,99301-3882
13932,Suburban Ford,Janesville,53546-9427
13933,Tri-State Mack Inc,Scottsdale,85257-3102
13934,U-Haul CO,Austin,78758-7841
13935,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
13936,C & M Motors Inc,Aurora,60504-7114
13937,Capitol KIA,Greenville,38701-8047
13938,McKinney Dodge Chrysler Jeep,Middletown,85257-3102
13939,Motor Vehicle Branch Office,Aurora,78758-7841
13940,Nebo Chevrolet,Greenville,06457-3834
13941,New Castle Ford Lincoln Mercury,Pasco,60504-7114
13942,Pars Auto Sales,Janesville,38701-8047
13943,Pitre Buick-Pontiac-Gmc of Scottsdale,Scottsdale,99301-3882
13944,Progressive Shippers Cooperative Association No,Austin,53546-9427
13945,Rabun Used Car Sales,Middletown,85257-3102
13946,Enterprise Rent A Car,Aurora,60504-7114
13947,Gartner Buick Hyundai Saab,Greenville,38701-8047
13948,Hatfield Volkswagen,Pasco,99301-3882
13949,Iceberg Rentals,Janesville,53546-9427
13950,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
13951,Motor Vehicle Branch Office,Austin,78758-7841
13952,Nebo Chevrolet,Middletown,06457-3834
13953,Scrivener Performance Engineering,Greenville,38701-8047
13954,Star Enterprises Inc,Pasco,99301-3882
13955,Suburban Ford,Janesville,53546-9427
13956,Tri-State Mack Inc,Scottsdale,85257-3102
13957,Progressive Shippers Cooperative Association No,Austin,53546-9427
13958,Rabun Used Car Sales,Middletown,85257-3102
13959,Rabun Used Car Sales,Scottsdale,85257-3102
13960,Capitol KIA,Greenville,38701-8047
13961,Classic Chevy,Pasco,85257-3102
13962,Chrysler Plymouth,Janesville,53546-9427
13963,Classic Chevy,Scottsdale,85257-3102
13964,Clay Johnson Auto Sales,Austin,78758-7841
13965,Diehl Motor CO Inc,Middletown,06457-3834
13966,Enterprise Rent A Car,Austin,60504-7114
13967,Chrysler of Tri-Cities,Pasco,99301-3882
13968,Chrysler Plymouth,Janesville,53546-9427
13969,Classic Chevy,Scottsdale,85257-3102
13970,Clay Johnson Auto Sales,Austin,78758-7841
13971,U-Haul CO,Greenville,78758-7841
13972,Enterprise Rent A Car,Aurora,60504-7114
13973,Gartner Buick Hyundai Saab,Greenville,38701-8047
13974,Race Car Help,Aurora,78758-7841
13975,Ryder Truck Rental and Leasing,Middletown,06457-3834
13976,Saab-Belle Dodge,Pasco,60504-7114
13977,Scrivener Performance Engineering,Janesville,38701-8047
13978,Star Enterprises Inc,Scottsdale,99301-3882
13979,Saab-Belle Dodge,Aurora,60504-7114
13980,Tri-State Mack Inc,Middletown,85257-3102
13981,New Castle Ford Lincoln Mercury,Aurora,60504-7114
13982,Pars Auto Sales,Greenville,38701-8047
13983,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
13984,Race Car Help,Austin,78758-7841
13985,Ryder Truck Rental and Leasing,Greenville,06457-3834
13986,Saab-Belle Dodge,Pasco,60504-7114
13987,Hatfield Volkswagen,Pasco,99301-3882
13988,Iceberg Rentals,Janesville,53546-9427
13989,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
13990,Hatfield Volkswagen,Pasco,99301-3882
13991,Iceberg Rentals,Janesville,53546-9427
13992,C & M Motors Inc,Aurora,60504-7114
13993,U-Haul CO,Aurora,78758-7841
13994,Progressive Shippers Cooperative Association No,Greenville,53546-9427
13995,Rabun Used Car Sales,Pasco,85257-3102
13996,Star Enterprises Inc,Pasco,99301-3882
13997,Rabun Used Car Sales,Scottsdale,85257-3102
13998,Race Car Help,Austin,78758-7841
13999,Scrivener Performance Engineering,Greenville,38701-8047
14000,Star Enterprises Inc,Pasco,99301-3882
14001,Suburban Ford,Janesville,53546-9427
14002,Motor Vehicle Branch Office,Austin,78758-7841
14003,Nebo Chevrolet,Middletown,06457-3834
14004,New Castle Ford Lincoln Mercury,Aurora,60504-7114
14005,Motor Vehicle Branch Office,Austin,78758-7841
14006,Nebo Chevrolet,Middletown,06457-3834
14007,New Castle Ford Lincoln Mercury,Aurora,60504-7114
14008,Race Car Help,Janesville,78758-7841
14009,Ryder Truck Rental and Leasing,Scottsdale,06457-3834
14010,Diehl Motor CO Inc,Middletown,06457-3834
14011,Ryder Truck Rental and Leasing,Middletown,06457-3834
14012,Suburban Ford,Janesville,53546-9427
14013,Scrivener Performance Engineering,Greenville,38701-8047
14014,Star Enterprises Inc,Pasco,99301-3882
14015,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
14016,Iceberg Rentals,Janesville,53546-9427
14017,U-Haul CO,Austin,78758-7841
14018,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14019,Rabun Used Car Sales,Scottsdale,85257-3102
14020,Race Car Help,Austin,78758-7841
14021,Ryder Truck Rental and Leasing,Middletown,06457-3834
14022,Saab-Belle Dodge,Aurora,60504-7114
14023,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
14024,Star Enterprises Inc,Pasco,99301-3882
14025,Star Enterprises Inc,Pasco,99301-3882
14026,Tri-State Mack Inc,Scottsdale,85257-3102
14027,U-Haul CO,Austin,78758-7841
14028,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
14029,Tri-State Mack Inc,Scottsdale,85257-3102
14030,U-Haul CO,Austin,78758-7841
14031,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
14032,Rabun Used Car Sales,Pasco,85257-3102
14033,Capitol KIA,Greenville,38701-8047
14034,Chrysler of Tri-Cities,Pasco,99301-3882
14035,Chrysler Plymouth,Janesville,53546-9427
14036,Classic Chevy,Scottsdale,85257-3102
14037,Clay Johnson Auto Sales,Austin,78758-7841
14038,Diehl Motor CO Inc,Middletown,06457-3834
14039,Race Car Help,Janesville,78758-7841
14040,Gartner Buick Hyundai Saab,Greenville,38701-8047
14041,Ryder Truck Rental and Leasing,Austin,06457-3834
14042,Iceberg Rentals,Janesville,53546-9427
14043,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
14044,Motor Vehicle Branch Office,Austin,78758-7841
14045,Nebo Chevrolet,Middletown,06457-3834
14046,New Castle Ford Lincoln Mercury,Aurora,60504-7114
14047,Pars Auto Sales,Greenville,38701-8047
14048,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
14049,Progressive Shippers Cooperative Association No,Aurora,53546-9427
14050,Rabun Used Car Sales,Greenville,85257-3102
14051,Saab-Belle Dodge,Austin,60504-7114
14052,Ryder Truck Rental and Leasing,Middletown,06457-3834
14053,Saab-Belle Dodge,Aurora,60504-7114
14054,Scrivener Performance Engineering,Greenville,38701-8047
14055,Star Enterprises Inc,Pasco,99301-3882
14056,Suburban Ford,Janesville,53546-9427
14057,Tri-State Mack Inc,Scottsdale,85257-3102
14058,U-Haul CO,Austin,78758-7841
14059,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14060,Rabun Used Car Sales,Scottsdale,85257-3102
14061,Race Car Help,Austin,78758-7841
14062,Ryder Truck Rental and Leasing,Middletown,06457-3834
14063,Saab-Belle Dodge,Aurora,60504-7114
14064,Scrivener Performance Engineering,Greenville,38701-8047
14065,Iceberg Rentals,Janesville,53546-9427
14066,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
14067,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14068,Rabun Used Car Sales,Scottsdale,85257-3102
14069,McKinney Dodge Chrysler Jeep,Austin,85257-3102
14070,Ryder Truck Rental and Leasing,Middletown,06457-3834
14071,Motor Vehicle Branch Office,Austin,78758-7841
14072,Scrivener Performance Engineering,Greenville,38701-8047
14073,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14074,Suburban Ford,Janesville,53546-9427
14075,Tri-State Mack Inc,Scottsdale,85257-3102
14076,U-Haul CO,Austin,78758-7841
14077,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14078,Rabun Used Car Sales,Scottsdale,85257-3102
14079,Race Car Help,Austin,78758-7841
14080,Ryder Truck Rental and Leasing,Middletown,06457-3834
14081,Saab-Belle Dodge,Aurora,60504-7114
14082,Ryder Truck Rental and Leasing,Middletown,06457-3834
14083,Rabun Used Car Sales,Scottsdale,85257-3102
14084,Star Enterprises Inc,Aurora,99301-3882
14085,Suburban Ford,Greenville,53546-9427
14086,Tri-State Mack Inc,Pasco,85257-3102
14087,U-Haul CO,Janesville,78758-7841
14088,Capitol KIA,Greenville,38701-8047
14089,C & M Motors Inc,Austin,60504-7114
14090,Capitol KIA,Middletown,38701-8047
14091,Chrysler of Tri-Cities,Aurora,99301-3882
14092,Chrysler Plymouth,Greenville,53546-9427
14093,Classic Chevy,Pasco,85257-3102
14094,Clay Johnson Auto Sales,Janesville,78758-7841
14095,Diehl Motor CO Inc,Scottsdale,06457-3834
14096,Enterprise Rent A Car,Austin,60504-7114
14097,Gartner Buick Hyundai Saab,Janesville,38701-8047
14098,Hatfield Volkswagen,Scottsdale,99301-3882
14099,Iceberg Rentals,Janesville,53546-9427
14100,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
14101,C & M Motors Inc,Aurora,60504-7114
14102,Clay Johnson Auto Sales,Austin,78758-7841
14103,Chrysler of Tri-Cities,Pasco,99301-3882
14104,Chrysler Plymouth,Janesville,53546-9427
14105,Race Car Help,Austin,78758-7841
14106,Clay Johnson Auto Sales,Austin,78758-7841
14107,Diehl Motor CO Inc,Middletown,06457-3834
14108,Pars Auto Sales,Greenville,38701-8047
14109,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
14110,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14111,Rabun Used Car Sales,Scottsdale,85257-3102
14112,Race Car Help,Austin,78758-7841
14113,Ryder Truck Rental and Leasing,Middletown,06457-3834
14114,U-Haul CO,Janesville,78758-7841
14115,Star Enterprises Inc,Pasco,99301-3882
14116,Suburban Ford,Janesville,53546-9427
14117,Star Enterprises Inc,Middletown,99301-3882
14118,U-Haul CO,Austin,78758-7841
14119,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
14120,C & M Motors Inc,Aurora,60504-7114
14121,Capitol KIA,Greenville,38701-8047
14122,Star Enterprises Inc,Pasco,99301-3882
14123,Suburban Ford,Janesville,53546-9427
14124,Tri-State Mack Inc,Scottsdale,85257-3102
14125,U-Haul CO,Austin,78758-7841
14126,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
14127,Capitol KIA,Greenville,38701-8047
14128,Capitol KIA,Greenville,38701-8047
14129,Motor Vehicle Branch Office,Austin,78758-7841
14130,Nebo Chevrolet,Middletown,06457-3834
14131,Diehl Motor CO Inc,Middletown,06457-3834
14132,Iceberg Rentals,Janesville,53546-9427
14133,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
14134,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14135,Rabun Used Car Sales,Scottsdale,85257-3102
14136,Enterprise Rent A Car,Aurora,60504-7114
14137,Gartner Buick Hyundai Saab,Greenville,38701-8047
14138,Hatfield Volkswagen,Pasco,99301-3882
14139,Iceberg Rentals,Janesville,53546-9427
14140,McKinney Dodge Chrysler Jeep,Scottsdale,85257-3102
14141,Motor Vehicle Branch Office,Austin,78758-7841
14142,Nebo Chevrolet,Middletown,06457-3834
14143,New Castle Ford Lincoln Mercury,Aurora,60504-7114
14144,Pars Auto Sales,Greenville,38701-8047
14145,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
14146,Scrivener Performance Engineering,Greenville,38701-8047
14147,Star Enterprises Inc,Pasco,99301-3882
14148,Nebo Chevrolet,Austin,06457-3834
14149,Tri-State Mack Inc,Scottsdale,85257-3102
14150,U-Haul CO,Austin,78758-7841
14151,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14152,Rabun Used Car Sales,Scottsdale,85257-3102
14153,Race Car Help,Austin,78758-7841
14154,Rabun Used Car Sales,Pasco,85257-3102
14155,Saab-Belle Dodge,Aurora,60504-7114
14156,Suburban Ford,Aurora,53546-9427
14157,Chrysler Plymouth,Janesville,53546-9427
14158,Classic Chevy,Scottsdale,85257-3102
14159,Clay Johnson Auto Sales,Austin,78758-7841
14160,Diehl Motor CO Inc,Middletown,06457-3834
14161,Enterprise Rent A Car,Aurora,60504-7114
14162,Tri-State Mack Inc,Greenville,85257-3102
14163,Hatfield Volkswagen,Pasco,99301-3882
14164,Iceberg Rentals,Janesville,53546-9427
14165,Motor Vehicle Branch Office,Aurora,78758-7841
14166,Chrysler of Tri-Cities,Pasco,99301-3882
14167,Chrysler Plymouth,Janesville,53546-9427
14168,Classic Chevy,Scottsdale,85257-3102
14169,Clay Johnson Auto Sales,Austin,78758-7841
14170,Chrysler Plymouth,Janesville,53546-9427
14171,Diehl Motor CO Inc,Middletown,06457-3834
14172,Gartner Buick Hyundai Saab,Greenville,38701-8047
14173,Iceberg Rentals,Janesville,53546-9427
14174,Hatfield Volkswagen,Pasco,99301-3882
14175,Motor Vehicle Branch Office,Austin,78758-7841
14176,Race Car Help,Austin,78758-7841
14177,Ryder Truck Rental and Leasing,Middletown,06457-3834
14178,Saab-Belle Dodge,Aurora,60504-7114
14179,Scrivener Performance Engineering,Greenville,38701-8047
14180,Ryder Truck Rental and Leasing,Middletown,06457-3834
14181,Chrysler Plymouth,Janesville,53546-9427
14182,Tri-State Mack Inc,Scottsdale,85257-3102
14183,U-Haul CO,Austin,78758-7841
14184,Progressive Shippers Cooperative Association No,Middletown,53546-9427
14185,Rabun Used Car Sales,Aurora,85257-3102
14186,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14187,Rabun Used Car Sales,Scottsdale,85257-3102
14188,Iceberg Rentals,Janesville,53546-9427
14189,Ryder Truck Rental and Leasing,Middletown,06457-3834
14190,Saab-Belle Dodge,Aurora,60504-7114
14191,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14192,Star Enterprises Inc,Pasco,99301-3882
14193,Suburban Ford,Janesville,53546-9427
14194,Tri-State Mack Inc,Scottsdale,85257-3102
14195,U-Haul CO,Austin,78758-7841
14196,Motor Vehicle Branch Office,Austin,78758-7841
14197,Nebo Chevrolet,Middletown,06457-3834
14198,New Castle Ford Lincoln Mercury,Aurora,60504-7114
14199,Pars Auto Sales,Greenville,38701-8047
14200,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
14201,Nebo Chevrolet,Middletown,06457-3834
14202,New Castle Ford Lincoln Mercury,Aurora,60504-7114
14203,Pars Auto Sales,Greenville,38701-8047
14204,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,99301-3882
14205,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14206,Race Car Help,Greenville,78758-7841
14207,Iceberg Rentals,Janesville,53546-9427
14208,Saab-Belle Dodge,Janesville,60504-7114
14209,Scrivener Performance Engineering,Scottsdale,38701-8047
14210,Star Enterprises Inc,Austin,99301-3882
14211,Scrivener Performance Engineering,Greenville,38701-8047
14212,Star Enterprises Inc,Pasco,99301-3882
14213,Suburban Ford,Janesville,53546-9427
14214,Tri-State Mack Inc,Scottsdale,85257-3102
14215,U-Haul CO,Austin,78758-7841
14216,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14217,Progressive Shippers Cooperative Association No,Janesville,53546-9427
14218,Rabun Used Car Sales,Scottsdale,85257-3102
14219,Iceberg Rentals,Janesville,53546-9427
14220,Ryder Truck Rental and Leasing,Middletown,06457-3834
14221,U-Haul CO,Austin,78758-7841
14222,Scrivener Performance Engineering,Greenville,38701-8047
14223,Star Enterprises Inc,Pasco,99301-3882
14224,Suburban Ford,Janesville,53546-9427
14225,Tri-State Mack Inc,Scottsdale,85257-3102
14226,U-Haul CO,Austin,78758-7841
14227,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
14228,Gartner Buick Hyundai Saab,Greenville,38701-8047
14229,Capitol KIA,Greenville,38701-8047
14230,Chrysler of Tri-Cities,Pasco,99301-3882
14231,Chrysler Plymouth,Janesville,53546-9427
14232,Classic Chevy,Scottsdale,85257-3102
14233,Clay Johnson Auto Sales,Austin,78758-7841
14234,Hatfield Volkswagen,Pasco,99301-3882
14235,Enterprise Rent A Car,Aurora,60504-7114
14236,Buddy Storbeck's Diesel Service Inc,Middletown,06457-3834
14237,C & M Motors Inc,Aurora,60504-7114
14238,Capitol KIA,Greenville,38701-8047
14239,Chrysler of Tri-Cities,Pasco,99301-3882
14240,Chrysler Plymouth,Janesville,53546-9427
14241,Classic Chevy,Scottsdale,85257-3102
